颱風編號,測站,日期,觀測時間(hour),風速(m/s),降水量(mm)
201601,467410,2016/7/8,24,5.6,1.5
201601,467480,2016/7/7,1,1.5,0
201601,467480,2016/7/7,2,0.8,0
201601,467480,2016/7/7,3,1.5,0
201601,467480,2016/7/7,4,0.1,0
201601,467480,2016/7/7,5,0.1,0
201601,467480,2016/7/7,6,0.7,0
201601,467480,2016/7/7,7,1.1,0
201601,467480,2016/7/7,8,0.1,0
201601,467480,2016/7/7,9,0.3,0
201601,467480,2016/7/7,10,0.2,0
201601,467480,2016/7/7,11,0.4,0
201601,467480,2016/7/7,12,0.5,0
201601,467480,2016/7/7,13,0.8,0
201601,467480,2016/7/7,14,3.4,0
201601,467480,2016/7/7,15,0.7,0
201601,467480,2016/7/7,16,0,0
201601,467480,2016/7/7,17,2.9,0
201601,467480,2016/7/7,18,0,0
201601,467480,2016/7/7,19,2,0
201601,467480,2016/7/7,20,1.4,0
201601,467480,2016/7/7,21,0.2,0
201601,467480,2016/7/7,22,1.3,0
201601,467480,2016/7/7,23,0.5,0
201601,467480,2016/7/7,24,0.7,0
201601,467480,2016/7/8,1,1.4,0
201601,467480,2016/7/8,2,0.1,0
201601,467480,2016/7/8,3,1.6,0
201601,467480,2016/7/8,4,1.6,0
201601,467480,2016/7/8,5,3.3,0
201601,467480,2016/7/8,6,5,T
201601,467480,2016/7/8,7,4.8,0.5
201601,467480,2016/7/8,8,6.4,0
201601,467480,2016/7/8,9,7.4,T
201601,467480,2016/7/8,10,4.9,T
201601,467480,2016/7/8,11,6.3,0
201601,467480,2016/7/8,12,2.5,T
201601,467480,2016/7/8,13,0.9,T
201601,467480,2016/7/8,14,5.9,T
201601,467480,2016/7/8,15,2.3,0
201601,467480,2016/7/8,16,4.5,0
201601,467480,2016/7/8,17,0.2,2.5
201601,467480,2016/7/8,18,3.8,1
201601,467480,2016/7/8,19,2.8,0.5
201601,467480,2016/7/8,20,2.4,T
201601,467480,2016/7/8,21,0.5,0.5
201601,467480,2016/7/8,22,1.5,0
201601,467480,2016/7/8,23,1.9,0
201601,467480,2016/7/8,24,0.1,T
201601,467490,2016/7/7,1,0.5,0
201601,467490,2016/7/7,2,0.5,0
201601,467490,2016/7/7,3,0.2,0
201601,467490,2016/7/7,4,0.7,0
201601,467490,2016/7/7,5,0.8,0
201601,467490,2016/7/7,6,0.2,0
201601,467490,2016/7/7,7,0.9,0
201601,467490,2016/7/7,8,0.2,0
201601,467490,2016/7/7,9,0.5,0
201601,467490,2016/7/7,10,0.6,0
201601,467490,2016/7/7,11,1.1,0
201601,467490,2016/7/7,12,1.1,0
201601,467490,2016/7/7,13,1.1,0
201601,467490,2016/7/7,14,1,0
201601,467490,2016/7/7,15,1.4,0
201601,467490,2016/7/7,16,1.4,0
201601,467490,2016/7/7,17,1,0
201601,467490,2016/7/7,18,0.6,0
201601,467490,2016/7/7,19,2,0
201601,467490,2016/7/7,20,2.5,0
201601,467490,2016/7/7,21,2.1,0
201601,467490,2016/7/7,22,1.5,0
201601,467490,2016/7/7,23,1.6,0
201601,467490,2016/7/7,24,1.4,0
201601,467490,2016/7/8,1,0.6,0
201601,467490,2016/7/8,2,0.9,0
201601,467490,2016/7/8,3,1,0
201601,467490,2016/7/8,4,1.4,0
201601,467490,2016/7/8,5,1.6,0
201601,467490,2016/7/8,6,0.8,T
201601,467490,2016/7/8,7,0.6,T
201601,467490,2016/7/8,8,2,0.5
201601,467490,2016/7/8,9,1.6,T
201601,467490,2016/7/8,10,1.9,T
201601,467490,2016/7/8,11,1.6,0
201601,467490,2016/7/8,12,2.3,0
201601,467490,2016/7/8,13,1.1,T
201601,467490,2016/7/8,14,1.5,0
201601,467490,2016/7/8,15,2.6,0
201601,467490,2016/7/8,16,0.8,0
201601,467490,2016/7/8,17,2.3,T
201601,467490,2016/7/8,18,1.2,T
201601,467490,2016/7/8,19,1.3,0.5
201601,467490,2016/7/8,20,1.7,T
201601,467490,2016/7/8,21,0.5,0
201601,467490,2016/7/8,22,0,0
201601,467490,2016/7/8,23,0.9,0
201601,467490,2016/7/8,24,0.4,0
201601,467571,2016/7/7,1,2,0
201601,467571,2016/7/7,2,1.1,0
201601,467571,2016/7/7,3,2,0
201601,467571,2016/7/7,4,1.4,0
201601,467571,2016/7/7,5,2.6,0
201601,467571,2016/7/7,6,3.4,0
201601,467571,2016/7/7,7,2.8,0
201601,467571,2016/7/7,8,4,0
201601,467571,2016/7/7,9,3.8,0
201601,467571,2016/7/7,10,4,0
201601,467571,2016/7/7,11,4.9,0
201601,467571,2016/7/7,12,4.9,0
201601,467571,2016/7/7,13,3.6,0
201601,467571,2016/7/7,14,3.7,0
201601,467571,2016/7/7,15,3.9,0
201601,467571,2016/7/7,16,3.3,0
201601,467571,2016/7/7,17,3.8,0
201601,467571,2016/7/7,18,4.3,0
201601,467571,2016/7/7,19,3.3,0
201601,467571,2016/7/7,20,4.2,T
201601,467571,2016/7/7,21,4.2,T
201601,467571,2016/7/7,22,3.7,0
201601,467571,2016/7/7,23,5.4,0
201601,467571,2016/7/7,24,3.2,0
201601,467571,2016/7/8,1,4.9,0
201601,467571,2016/7/8,2,5.5,0
201601,467571,2016/7/8,3,5.5,0
201601,467571,2016/7/8,4,5.2,0
201601,467571,2016/7/8,5,7.3,0
201601,467571,2016/7/8,6,5.4,0
201601,467571,2016/7/8,7,5.5,0
201601,467571,2016/7/8,8,5.5,0
201601,467571,2016/7/8,9,7.6,0
201601,467571,2016/7/8,10,4.3,0
201601,467571,2016/7/8,11,4.1,0
201601,467571,2016/7/8,12,4.3,T
201601,467571,2016/7/8,13,4.3,4
201601,467571,2016/7/8,14,7.2,1
201601,467571,2016/7/8,15,7.7,0.5
201601,467571,2016/7/8,16,5.6,0
201601,467571,2016/7/8,17,4.2,0
201601,467571,2016/7/8,18,1.2,0
201601,467571,2016/7/8,19,3.6,0
201601,467571,2016/7/8,20,2.8,0
201601,467571,2016/7/8,21,2.8,0
201601,467571,2016/7/8,22,0.8,0
201601,467571,2016/7/8,23,0.3,0
201601,467571,2016/7/8,24,0.4,0
201601,467590,2016/7/7,1,0.9,0
201601,467590,2016/7/7,2,1.1,0
201601,467590,2016/7/7,3,0.2,0
201601,467590,2016/7/7,4,0.7,0
201601,467590,2016/7/7,5,0.2,0
201601,467590,2016/7/7,6,1.2,0
201601,467590,2016/7/7,7,0.1,0
201601,467590,2016/7/7,8,1.1,0
201601,467590,2016/7/7,9,2.9,0
201601,467590,2016/7/7,10,2.2,0
201601,467590,2016/7/7,11,1.9,0
201601,467590,2016/7/7,12,1.6,0
201601,467590,2016/7/7,13,0.8,0
201601,467590,2016/7/7,14,1.4,0
201601,467590,2016/7/7,15,0.8,0
201601,467590,2016/7/7,16,1.4,0
201601,467590,2016/7/7,17,0.9,T
201601,467590,2016/7/7,18,0.5,2
201601,467590,2016/7/7,19,1,0
201601,467590,2016/7/7,20,0.3,T
201601,467590,2016/7/7,21,0.6,1.5
201601,467590,2016/7/7,22,0.5,5.5
201601,467590,2016/7/7,23,0.9,2
201601,467590,2016/7/7,24,0.6,2.5
201601,467590,2016/7/8,1,1.3,3.5
201601,467590,2016/7/8,2,1.5,5
201601,467590,2016/7/8,3,2.6,3.5
201601,467590,2016/7/8,4,7.6,3
201601,467590,2016/7/8,5,9.8,2
201601,467590,2016/7/8,6,10.9,3.5
201601,467590,2016/7/8,7,8.3,5.5
201601,467590,2016/7/8,8,6.9,21
201601,467590,2016/7/8,9,7.7,16.5
201601,467590,2016/7/8,10,6.3,14
201601,467590,2016/7/8,11,5.7,2.5
201601,467590,2016/7/8,12,5.6,7.5
201601,467590,2016/7/8,13,5.5,5
201601,467590,2016/7/8,14,5.5,12
201601,467590,2016/7/8,15,4.9,13.5
201601,467590,2016/7/8,16,4.1,4
201601,467590,2016/7/8,17,5.2,9.5
201601,467590,2016/7/8,18,6.2,30
201601,467590,2016/7/8,19,5,8
201601,467590,2016/7/8,20,3.6,0
201601,467590,2016/7/8,21,5,4
201601,467590,2016/7/8,22,2.1,7.5
201601,467590,2016/7/8,23,4.4,30
201601,467590,2016/7/8,24,2.9,14
201601,467650,2016/7/7,1,0.6,0
201601,467650,2016/7/7,2,0.5,0
201601,467650,2016/7/7,3,1.1,0
201601,467650,2016/7/7,4,0.4,0
201601,467650,2016/7/7,5,1.5,0
201601,467650,2016/7/7,6,1.1,0
201601,467650,2016/7/7,7,1.3,0
201601,467650,2016/7/7,8,0.7,0
201601,467650,2016/7/7,9,1.1,0
201601,467650,2016/7/7,10,1.6,0
201601,467650,2016/7/7,11,0.7,0
201601,467650,2016/7/7,12,0.5,0
201601,467650,2016/7/7,13,0.8,0
201601,467650,2016/7/7,14,0.4,0
201601,467650,2016/7/7,15,0.3,0
201601,467650,2016/7/7,16,0.3,0
201601,467650,2016/7/7,17,1.1,0
201601,467650,2016/7/7,18,1.6,0
201601,467650,2016/7/7,19,1.5,0
201601,467650,2016/7/7,20,2,0
201601,467650,2016/7/7,21,1.8,0
201601,467650,2016/7/7,22,2,0
201601,467650,2016/7/7,23,2,0
201601,467650,2016/7/7,24,1.6,0
201601,467650,2016/7/8,1,1.3,0
201601,467650,2016/7/8,2,2,0
201601,467650,2016/7/8,3,1.6,0
201601,467650,2016/7/8,4,3.5,0
201601,467650,2016/7/8,5,2.5,0
201601,467650,2016/7/8,6,1.8,T
201601,467650,2016/7/8,7,4.7,1
201601,467650,2016/7/8,8,3.3,0.5
201601,467650,2016/7/8,9,4.5,T
201601,467650,2016/7/8,10,3.3,T
201601,467650,2016/7/8,11,4.3,0
201601,467650,2016/7/8,12,2.3,0
201601,467650,2016/7/8,13,2.2,0
201601,467650,2016/7/8,14,0.9,0
201601,467650,2016/7/8,15,2.5,0.5
201601,467650,2016/7/8,16,1.5,T
201601,467650,2016/7/8,17,0.9,T
201601,467650,2016/7/8,18,1.4,T
201601,467650,2016/7/8,19,0.9,0
201601,467650,2016/7/8,20,1.2,0
201601,467650,2016/7/8,21,0.3,0
201601,467650,2016/7/8,22,1.5,0
201601,467650,2016/7/8,23,1.6,0
201601,467650,2016/7/8,24,1.2,0
201601,467660,2016/7/7,1,1.2,0
201601,467660,2016/7/7,2,2.5,0
201601,467660,2016/7/7,3,2.4,0
201601,467660,2016/7/7,4,3.2,0
201601,467660,2016/7/7,5,3.2,0
201601,467660,2016/7/7,6,3,0
201601,467660,2016/7/7,7,2.9,0
201601,467660,2016/7/7,8,3.1,0
201601,467660,2016/7/7,9,0.9,0
201601,467660,2016/7/7,10,5.1,0
201601,467660,2016/7/7,11,3.8,0
201601,467660,2016/7/7,12,5.3,0
201601,467660,2016/7/7,13,3.1,0.5
201601,467660,2016/7/7,14,1.7,T
201601,467660,2016/7/7,15,1.7,0
201601,467660,2016/7/7,16,4.6,0.5
201601,467660,2016/7/7,17,3.6,2
201601,467660,2016/7/7,18,3.1,0.5
201601,467660,2016/7/7,19,2,0
201601,467660,2016/7/7,20,6.1,0
201601,467660,2016/7/7,21,3.7,0.5
201601,467660,2016/7/7,22,7.5,0
201601,467660,2016/7/7,23,5.6,0.5
201601,467660,2016/7/7,24,5.1,5
201601,467660,2016/7/8,1,7.3,3.5
201601,467660,2016/7/8,2,10.9,16.5
201601,467660,2016/7/8,3,11.9,30.5
201601,467660,2016/7/8,4,16.6,28.5
201601,467660,2016/7/8,5,X,42
201601,467660,2016/7/8,6,X,41.5
201601,467660,2016/7/8,7,X,32.5
201601,467660,2016/7/8,8,X,8
201601,467660,2016/7/8,9,X,7
201601,467660,2016/7/8,10,X,12.5
201601,467660,2016/7/8,11,X,4
201601,467660,2016/7/8,12,X,0.5
201601,467660,2016/7/8,13,X,0.5
201601,467660,2016/7/8,14,X,0.5
201601,467660,2016/7/8,15,X,2
201601,467660,2016/7/8,16,X,1
201601,467660,2016/7/8,17,X,1.5
201601,467660,2016/7/8,18,X,T
201601,467660,2016/7/8,19,X,1.5
201601,467660,2016/7/8,20,X,2.5
201601,467660,2016/7/8,21,X,0.5
201601,467660,2016/7/8,22,X,1
201601,467660,2016/7/8,23,X,3
201601,467660,2016/7/8,24,X,0
201614,466900,2016/9/13,1,2.2,0
201614,466900,2016/9/13,2,1.1,0.5
201614,466900,2016/9/13,3,2.1,T
201614,466900,2016/9/13,4,1.3,0.5
201614,466900,2016/9/13,5,0.4,T
201614,466900,2016/9/13,6,1.4,0.5
201614,466900,2016/9/13,7,1.1,0
201614,466900,2016/9/13,8,1.0,0.5
201614,466900,2016/9/13,9,1.8,0
201614,466900,2016/9/13,10,1.8,0
201614,466900,2016/9/13,11,0.7,0
201614,466900,2016/9/13,12,1.6,0
201614,466900,2016/9/13,13,1.8,0
201614,466900,2016/9/13,14,1.3,0
201614,466900,2016/9/13,15,2.0,0
201614,466900,2016/9/13,16,2.7,0
201614,466900,2016/9/13,17,2.3,0
201614,466900,2016/9/13,18,2.4,2.5
201614,466900,2016/9/13,19,2.6,0.5
201614,466900,2016/9/13,20,2.4,0
201614,466900,2016/9/13,21,2.3,0
201614,466900,2016/9/13,22,2.4,0
201614,466900,2016/9/13,23,2.4,0
201614,466900,2016/9/13,24,1.8,0
201614,466900,2016/9/14,1,2.4,0.5
201614,466900,2016/9/14,2,2.1,0
201614,466900,2016/9/14,3,2.5,0.5
201614,466900,2016/9/14,4,2.4,4
201614,466900,2016/9/14,5,2.6,0.5
201614,466900,2016/9/14,6,3.0,0
201614,466900,2016/9/14,7,2.9,0
201614,466900,2016/9/14,8,2.6,0
201614,466900,2016/9/14,9,2.4,0
201614,466900,2016/9/14,10,2.9,0.5
201614,466900,2016/9/14,11,4.1,0
201614,466900,2016/9/14,12,4.3,0
201614,466900,2016/9/14,13,4.0,3.5
201614,466900,2016/9/14,14,4.3,1
201614,466900,2016/9/14,15,6.7,0
201614,466900,2016/9/14,16,6.7,0
201614,466900,2016/9/14,17,5.3,0
201614,466900,2016/9/14,18,5.9,0
201614,466900,2016/9/14,19,5.5,0
201614,466900,2016/9/14,20,4.6,0
201614,466900,2016/9/14,21,5.5,0
201614,466900,2016/9/14,22,5.3,0
201614,466900,2016/9/14,23,5.7,0
201614,466900,2016/9/14,24,5.2,0
201614,466920,2016/9/13,1,1.4,0
201614,466920,2016/9/13,2,0.7,0
201614,466920,2016/9/13,3,1.0,0
201614,466920,2016/9/13,4,0.9,0
201614,466920,2016/9/13,5,0.6,0
201614,466920,2016/9/13,6,0.9,0
201614,466920,2016/9/13,7,0.7,0
201614,466920,2016/9/13,8,0.9,0
201614,466920,2016/9/13,9,1.3,0
201614,466920,2016/9/13,10,1.7,0
201614,466920,2016/9/13,11,2.2,0
201614,466920,2016/9/13,12,4.7,0
201614,466920,2016/9/13,13,4.8,0
201614,466920,2016/9/13,14,3.8,0
201614,466920,2016/9/13,15,5.0,0
201614,466920,2016/9/13,16,4.3,0
201614,466920,2016/9/13,17,5.6,0
201614,466920,2016/9/13,18,3.0,1
201614,466920,2016/9/13,19,3.5,0.5
201614,466920,2016/9/13,20,3.5,0.5
201614,466920,2016/9/13,21,3.9,0
201614,466920,2016/9/13,22,4.1,0
201614,466920,2016/9/13,23,4.5,0
201614,466920,2016/9/13,24,4.6,0
201614,466920,2016/9/14,1,5.5,0
201614,466920,2016/9/14,2,5.0,0
201614,466920,2016/9/14,3,3.8,1.4
201614,466920,2016/9/14,4,6.2,1.1
201614,466920,2016/9/14,5,6.4,0.7
201614,466920,2016/9/14,6,7.9,0.3
201614,466920,2016/9/14,7,6.5,0
201614,466920,2016/9/14,8,6.1,0.7
201614,466920,2016/9/14,9,7.8,T
201614,466920,2016/9/14,10,7.2,1.5
201614,466920,2016/9/14,11,5.8,T
201614,466920,2016/9/14,12,6.0,3.4
201614,466920,2016/9/14,13,5.7,6
201614,466920,2016/9/14,14,8.3,2.6
201614,466920,2016/9/14,15,8.1,0.2
201614,466920,2016/9/14,16,6.6,T
201614,466920,2016/9/14,17,8.1,1
201614,466920,2016/9/14,18,9.3,0
201614,466920,2016/9/14,19,7.6,0
201614,466920,2016/9/14,20,6.4,0
201614,466920,2016/9/14,21,8.7,0
201614,466920,2016/9/14,22,5.1,0
201614,466920,2016/9/14,23,6.2,0
201614,466920,2016/9/14,24,5.1,0
201614,466940,2016/9/13,1,4.1,0
201614,466940,2016/9/13,2,4.0,0
201614,466940,2016/9/13,3,2.0,0
201614,466940,2016/9/13,4,1.1,0
201614,466940,2016/9/13,5,1.5,0
201614,466940,2016/9/13,6,2.5,0
201614,466940,2016/9/13,7,1.2,0
201614,466940,2016/9/13,8,1.5,0
201614,466940,2016/9/13,9,0.3,0
201614,466940,2016/9/13,10,2.2,0
201614,466940,2016/9/13,11,3.9,0
201614,466940,2016/9/13,12,4.8,0
201614,466940,2016/9/13,13,5.0,0
201614,466940,2016/9/13,14,5.5,0
201614,466940,2016/9/13,15,5.1,0
201614,466940,2016/9/13,16,4.9,0
201614,466940,2016/9/13,17,5.3,T
201614,466940,2016/9/13,18,2.5,5
201614,466940,2016/9/13,19,2.0,0.1
201614,466940,2016/9/13,20,1.2,0
201614,466940,2016/9/13,21,2.7,0
201614,466940,2016/9/13,22,2.6,0
201614,466940,2016/9/13,23,3.1,0
201614,466940,2016/9/13,24,5.0,1
201614,466940,2016/9/14,1,5.0,0
201614,466940,2016/9/14,2,5.3,0.2
201614,466940,2016/9/14,3,3.9,3
201614,466940,2016/9/14,4,6.3,7
201614,466940,2016/9/14,5,4.7,0.3
201614,466940,2016/9/14,6,4.9,T
201614,466940,2016/9/14,7,6.7,0.5
201614,466940,2016/9/14,8,2.8,5.5
201614,466940,2016/9/14,9,7.2,T
201614,466940,2016/9/14,10,6.1,10
201614,466940,2016/9/14,11,6.2,T
201614,466940,2016/9/14,12,6.3,6
201614,466940,2016/9/14,13,7.6,8.5
201614,466940,2016/9/14,14,7.2,7.5
201614,466940,2016/9/14,15,7.7,1
201614,466940,2016/9/14,16,7.5,0.5
201614,466940,2016/9/14,17,8.0,0.5
201614,466940,2016/9/14,18,6.6,0.5
201614,466940,2016/9/14,19,8.2,2
201614,466940,2016/9/14,20,8.0,2
201614,466940,2016/9/14,21,9.5,T
201614,466940,2016/9/14,22,8.5,0
201614,466940,2016/9/14,23,8.4,0
201614,466940,2016/9/14,24,7.9,0
201614,466990,2016/9/13,1,2.1,0
201614,466990,2016/9/13,2,1.5,0
201614,466990,2016/9/13,3,0.7,0
201614,466990,2016/9/13,4,1.0,0
201614,466990,2016/9/13,5,0.5,0
201614,466990,2016/9/13,6,1.1,0
201614,466990,2016/9/13,7,1.1,0
201614,466990,2016/9/13,8,1.3,0
201614,466990,2016/9/13,9,1.4,0
201614,466990,2016/9/13,10,2.5,0
201614,466990,2016/9/13,11,2.4,0
201614,466990,2016/9/13,12,4.3,0
201614,466990,2016/9/13,13,4.8,0
201614,466990,2016/9/13,14,5.1,0
201614,466990,2016/9/13,15,6.3,0
201614,466990,2016/9/13,16,6.1,0
201614,466990,2016/9/13,17,3.8,3
201614,466990,2016/9/13,18,2.6,2.5
201614,466990,2016/9/13,19,2.4,0.5
201614,466990,2016/9/13,20,3.1,1
201614,466990,2016/9/13,21,2.4,T
201614,466990,2016/9/13,22,1.6,T
201614,466990,2016/9/13,23,5.5,0.5
201614,466990,2016/9/13,24,7.1,1
201614,466990,2016/9/14,1,5.4,1
201614,466990,2016/9/14,2,2.6,12
201614,466990,2016/9/14,3,5.0,16
201614,466990,2016/9/14,4,7.2,7.5
201614,466990,2016/9/14,5,5.2,13.5
201614,466990,2016/9/14,6,4.8,22.5
201614,466990,2016/9/14,7,7.6,2
201614,466990,2016/9/14,8,4.5,2
201614,466990,2016/9/14,9,5.5,5
201614,466990,2016/9/14,10,10.3,13
201614,466990,2016/9/14,11,7.1,34.5
201614,466990,2016/9/14,12,5.8,7.5
201614,466990,2016/9/14,13,4.0,4
201614,466990,2016/9/14,14,6.9,12
201614,466990,2016/9/14,15,6.9,0.5
201614,466990,2016/9/14,16,6.6,1
201614,466990,2016/9/14,17,6.6,1.5
201614,466990,2016/9/14,18,8.7,T
201614,466990,2016/9/14,19,8.8,0
201614,466990,2016/9/14,20,8.4,T
201614,466990,2016/9/14,21,9.7,T
201614,466990,2016/9/14,22,3.8,3.5
201614,466990,2016/9/14,23,4.5,1.5
201614,466990,2016/9/14,24,3.1,4
201614,467050,2016/9/13,1,6.0,0
201614,467050,2016/9/13,2,6.5,0.6
201614,467050,2016/9/13,3,7.1,0
201614,467050,2016/9/13,4,6.4,0
201614,467050,2016/9/13,5,6.6,0
201614,467050,2016/9/13,6,6.4,0
201614,467050,2016/9/13,7,7.1,0
201614,467050,2016/9/13,8,7.6,0
201614,467050,2016/9/13,9,7.4,0
201614,467050,2016/9/13,10,6.6,0
201614,467050,2016/9/13,11,7.0,0
201614,467050,2016/9/13,12,9.1,0
201614,467050,2016/9/13,13,9.9,0
201614,467050,2016/9/13,14,9.5,0
201614,467050,2016/9/13,15,10.5,0
201614,467050,2016/9/13,16,9.1,0
201614,467050,2016/9/13,17,8.9,0
201614,467050,2016/9/13,18,8.5,0
201614,467050,2016/9/13,19,8.8,0
201614,467050,2016/9/13,20,8.7,0.2
201614,467050,2016/9/13,21,9.2,T
201614,467050,2016/9/13,22,9.1,0
201614,467050,2016/9/13,23,8.6,0
201614,467050,2016/9/13,24,8.4,0
201614,467050,2016/9/14,1,8.2,0
201614,467050,2016/9/14,2,10.6,0
201614,467050,2016/9/14,3,8.5,0
201614,467050,2016/9/14,4,9.7,0
201614,467050,2016/9/14,5,9.5,0.5
201614,467050,2016/9/14,6,10.7,0
201614,467050,2016/9/14,7,11.4,0
201614,467050,2016/9/14,8,11.6,0
201614,467050,2016/9/14,9,11.4,0
201614,467050,2016/9/14,10,11.0,0
201614,467050,2016/9/14,11,9.0,0
201614,467050,2016/9/14,12,11.7,0
201614,467050,2016/9/14,13,11.4,0.5
201614,467050,2016/9/14,14,11.0,T
201614,467050,2016/9/14,15,8.3,0
201614,467050,2016/9/14,16,11.4,0
201614,467050,2016/9/14,17,12.5,0.5
201614,467050,2016/9/14,18,12.6,0
201614,467050,2016/9/14,19,10.8,0
201614,467050,2016/9/14,20,1.9,0
201614,467050,2016/9/14,21,3.1,0
201614,467050,2016/9/14,22,3.9,0
201614,467050,2016/9/14,23,4.3,0
201614,467050,2016/9/14,24,5.1,0
201614,467080,2016/9/13,1,0.8,0
201614,467080,2016/9/13,2,1.2,0
201614,467080,2016/9/13,3,0.5,0
201614,467080,2016/9/13,4,0.9,0
201614,467080,2016/9/13,5,0.7,0
201614,467080,2016/9/13,6,0.6,0
201614,467080,2016/9/13,7,1.6,0
201614,467080,2016/9/13,8,0.1,0
201614,467080,2016/9/13,9,1.1,0
201614,467080,2016/9/13,10,2.6,0
201614,467080,2016/9/13,11,2.9,0
201614,467080,2016/9/13,12,3.2,0
201614,467080,2016/9/13,13,4.1,0
201614,467080,2016/9/13,14,4.1,0
201614,467080,2016/9/13,15,4.2,0
201614,467080,2016/9/13,16,3.9,0
201614,467080,2016/9/13,17,6.8,7.6
201614,467080,2016/9/13,18,2.7,13.4
201614,467080,2016/9/13,19,1.2,0.6
201614,467080,2016/9/13,20,0.3,0.1
201614,467080,2016/9/13,21,0.7,T
201614,467080,2016/9/13,22,2.3,0
201614,467080,2016/9/13,23,1.1,0
201614,467080,2016/9/13,24,4.1,3.4
201614,467080,2016/9/14,1,2.8,0.1
201614,467080,2016/9/14,2,5.7,12.8
201614,467080,2016/9/14,3,4.4,0.7
201614,467080,2016/9/14,4,3.9,11.5
201614,467080,2016/9/14,5,3.0,7.4
201614,467080,2016/9/14,6,4.3,0.4
201614,467080,2016/9/14,7,7.2,10.7
201614,467080,2016/9/14,8,3.9,0.1
201614,467080,2016/9/14,9,6.3,3.8
201614,467080,2016/9/14,10,8.1,0.1
201614,467080,2016/9/14,11,7.5,1.4
201614,467080,2016/9/14,12,9.4,T
201614,467080,2016/9/14,13,7.1,19.4
201614,467080,2016/9/14,14,5.8,4.5
201614,467080,2016/9/14,15,5.5,1.4
201614,467080,2016/9/14,16,7.1,1.2
201614,467080,2016/9/14,17,4.5,1
201614,467080,2016/9/14,18,5.2,0.4
201614,467080,2016/9/14,19,5.7,0.2
201614,467080,2016/9/14,20,4.3,T
201614,467080,2016/9/14,21,5.6,T
201614,467080,2016/9/14,22,5.1,T
201614,467080,2016/9/14,23,5.0,T
201614,467080,2016/9/14,24,3.7,4.2
201614,467350,2016/9/13,1,4.7,0
201614,467350,2016/9/13,2,4.7,0
201614,467350,2016/9/13,3,4.6,0
201614,467350,2016/9/13,4,4.7,0
201614,467350,2016/9/13,5,5.0,0
201614,467350,2016/9/13,6,5.0,0
201614,467350,2016/9/13,7,4.7,0
201614,467350,2016/9/13,8,5.3,0
201614,467350,2016/9/13,9,4.9,0
201614,467350,2016/9/13,10,5.8,0
201614,467350,2016/9/13,11,5.7,0
201614,467350,2016/9/13,12,5.9,0
201614,467350,2016/9/13,13,6.3,0
201614,467350,2016/9/13,14,6.7,0
201614,467350,2016/9/13,15,6.2,0
201614,467350,2016/9/13,16,6.6,0
201614,467350,2016/9/13,17,6.3,0
201614,467350,2016/9/13,18,7.3,0
201614,467350,2016/9/13,19,6.8,0
201614,467350,2016/9/13,20,7.3,0
201614,467350,2016/9/13,21,6.2,0
201614,467350,2016/9/13,22,6.3,0
201614,467350,2016/9/13,23,6.7,0
201614,467350,2016/9/13,24,6.5,0
201614,467350,2016/9/14,1,5.9,0
201614,467350,2016/9/14,2,5.2,0
201614,467350,2016/9/14,3,5.5,0
201614,467350,2016/9/14,4,6.8,0.1
201614,467350,2016/9/14,5,8.9,T
201614,467350,2016/9/14,6,8.8,0.1
201614,467350,2016/9/14,7,7.7,T
201614,467350,2016/9/14,8,6.4,T
201614,467350,2016/9/14,9,5.7,T
201614,467350,2016/9/14,10,7.1,0.2
201614,467350,2016/9/14,11,7.9,T
201614,467350,2016/9/14,12,8.9,T
201614,467350,2016/9/14,13,9.1,0
201614,467350,2016/9/14,14,9.4,0
201614,467350,2016/9/14,15,9.0,0
201614,467350,2016/9/14,16,7.5,7
201614,467350,2016/9/14,17,8.2,3.2
201614,467350,2016/9/14,18,14.1,5
201614,467350,2016/9/14,19,17.1,19.8
201614,467350,2016/9/14,20,17.0,16
201614,467350,2016/9/14,21,15.4,7.1
201614,467350,2016/9/14,22,14.1,0.2
201614,467350,2016/9/14,23,9.7,T
201614,467350,2016/9/14,24,13.0,3.7
201614,467410,2016/9/13,1,2.0,0
201614,467410,2016/9/13,2,3.0,0
201614,467410,2016/9/13,3,2.0,0
201614,467410,2016/9/13,4,2.3,0
201614,467410,2016/9/13,5,2.2,0
201614,467410,2016/9/13,6,2.9,0
201614,467410,2016/9/13,7,3.1,0
201614,467410,2016/9/13,8,4.6,0
201614,467410,2016/9/13,9,2.4,0
201614,467410,2016/9/13,10,4.2,0
201614,467410,2016/9/13,11,4.7,0
201614,467410,2016/9/13,12,4.8,0
201614,467410,2016/9/13,13,4.2,0
201614,467410,2016/9/13,14,4.7,0
201614,467410,2016/9/13,15,5.8,0
201614,467410,2016/9/13,16,5.8,0
201614,467410,2016/9/13,17,4.7,0
201614,467410,2016/9/13,18,3.4,0
201614,467410,2016/9/13,19,3.7,0
201614,467410,2016/9/13,20,2.8,0
201614,467410,2016/9/13,21,4.1,0
201614,467410,2016/9/13,22,2.1,0
201614,467410,2016/9/13,23,1.9,0
201614,467410,2016/9/13,24,2.0,0
201614,467410,2016/9/14,1,2.4,0
201614,467410,2016/9/14,2,2.6,0
201614,467410,2016/9/14,3,2.9,T
201614,467410,2016/9/14,4,2.9,0
201614,467410,2016/9/14,5,4.2,0
201614,467410,2016/9/14,6,2.1,0
201614,467410,2016/9/14,7,0.7,1.5
201614,467410,2016/9/14,8,3.5,2.5
