颱風編號,颱風名稱,測站,測站類型,累積結束時間,累積雨量
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 03:00,3.8
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 05:00,0.5
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 08:00,1.4
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 09:00,0.5
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 10:00,0.1
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 12:00,1.4
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 14:00,0.1
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 15:00,5.3
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 16:00,1.8
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 17:00,11.8
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 18:00,12.8
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 19:00,10
201515,天鵝(GONI),467080宜蘭,cwahr,2015/8/23 20:00,5.7
201515,天鵝(GONI),467300東吉島,cwahr,2015/8/23 09:00,0.5
201515,天鵝(GONI),467410臺南,cwahr,2015/8/23 11:00,1
201515,天鵝(GONI),467410臺南,cwahr,2015/8/23 19:00,0.5
201515,天鵝(GONI),467420永康,cwahr,2015/8/23 19:00,0.5
201515,天鵝(GONI),467440高雄,cwahr,2015/8/23 20:00,1
201515,天鵝(GONI),467480嘉義,cwahr,2015/8/22 15:00,14.5
201515,天鵝(GONI),467480嘉義,cwahr,2015/8/22 16:00,2
201515,天鵝(GONI),467480嘉義,cwahr,2015/8/23 11:00,0.8
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/22 15:00,0.4
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/22 16:00,0.7
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/22 17:00,0.2
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/22 18:00,0.5
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/23 14:00,1
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/23 15:00,1.5
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/23 16:00,3
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/23 17:00,2
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/23 18:00,0.5
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/23 19:00,3
201515,天鵝(GONI),467530阿里山,cwahr,2015/8/23 20:00,0.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 07:00,1
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 08:00,4
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 09:00,0.2
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 13:00,1.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 14:00,3
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 15:00,8.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 16:00,5.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 18:00,0.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 21:00,0.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 22:00,1
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 23:00,4.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/21 23:59,6.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 01:00,3
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 02:00,0.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 03:00,2
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 04:00,9
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 05:00,13.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 07:00,1.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 09:00,1
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 13:00,4.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 14:00,6
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 15:00,3.5
201515,天鵝(GONI),467540大武,cwahr,2015/8/22 18:00,1.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/21 23:59,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/22 04:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/22 10:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/22 15:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/22 16:00,2
201515,天鵝(GONI),467550玉山,cwahr,2015/8/22 17:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/22 18:00,1.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/22 21:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/22 23:59,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 01:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 02:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 03:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 05:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 09:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 16:00,4.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 17:00,5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 18:00,1.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 19:00,0.5
201515,天鵝(GONI),467550玉山,cwahr,2015/8/23 20:00,6
201515,天鵝(GONI),467571新竹,cwahr,2015/8/23 09:00,0.4
201515,天鵝(GONI),467571新竹,cwahr,2015/8/23 10:00,1.5
201515,天鵝(GONI),467571新竹,cwahr,2015/8/23 13:00,1
201515,天鵝(GONI),467571新竹,cwahr,2015/8/23 14:00,0.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/21 06:00,1
201515,天鵝(GONI),467590恆春,cwahr,2015/8/21 07:00,1.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/21 13:00,2.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/21 14:00,2
201515,天鵝(GONI),467590恆春,cwahr,2015/8/21 19:00,0.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/21 20:00,2.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/21 21:00,0.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/21 22:00,3
201515,天鵝(GONI),467590恆春,cwahr,2015/8/21 23:00,2
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 01:00,1.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 02:00,21.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 03:00,23
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 04:00,2
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 09:00,0.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 11:00,0.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 13:00,2.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 14:00,4
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 15:00,2.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 16:00,0.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 18:00,0.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 19:00,1
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 20:00,0.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 21:00,0.5
201515,天鵝(GONI),467590恆春,cwahr,2015/8/22 22:00,0.5
201515,天鵝(GONI),467610成功,cwahr,2015/8/20 22:00,0.4
201515,天鵝(GONI),467610成功,cwahr,2015/8/20 23:00,2.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 01:00,0.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 02:00,0.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 03:00,0.2
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 04:00,1.9
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 06:00,0.3
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 08:00,17.5
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 09:00,12.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 15:00,5.3
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 16:00,0.5
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 19:00,9.5
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 20:00,4.2
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 21:00,0.5
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 22:00,6.3
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 23:00,1.6
201515,天鵝(GONI),467610成功,cwahr,2015/8/21 23:59,5.6
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 01:00,0.6
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 02:00,0.2
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 03:00,1.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 04:00,1.3
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 05:00,0.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 06:00,6.2
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 07:00,12
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 08:00,11
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 09:00,4.7
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 10:00,0.2
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 11:00,0.5
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 14:00,6
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 15:00,1.8
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 16:00,1.2
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 17:00,4.7
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 18:00,0.3
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 19:00,0.8
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 20:00,2
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 21:00,1.4
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 22:00,2.4
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 23:00,6.7
201515,天鵝(GONI),467610成功,cwahr,2015/8/22 23:59,2.2
201515,天鵝(GONI),467610成功,cwahr,2015/8/23 01:00,1.5
201515,天鵝(GONI),467610成功,cwahr,2015/8/23 02:00,1.6
201515,天鵝(GONI),467610成功,cwahr,2015/8/23 06:00,0.5
201515,天鵝(GONI),467610成功,cwahr,2015/8/23 07:00,0.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/23 08:00,0.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/23 09:00,0.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/23 11:00,0.1
201515,天鵝(GONI),467610成功,cwahr,2015/8/23 18:00,0.3
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 01:00,0.4
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 04:00,0.2
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 07:00,8.3
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 08:00,35.1
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 11:00,10
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 12:00,7.1
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 19:00,0.6
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 21:00,0.2
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 22:00,0.5
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 23:00,2
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/21 23:59,4.2
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 01:00,4.3
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 02:00,0.8
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 03:00,1.2
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 04:00,0.7
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 05:00,1.7
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 09:00,4.6
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 10:00,4.3
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 11:00,12
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 12:00,2.7
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 13:00,13.1
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 14:00,0.1
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 15:00,7
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 16:00,4.2
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 17:00,19.8
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 18:00,0.1
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 19:00,27.2
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 20:00,63
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 21:00,19
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 22:00,11.5
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 23:00,6
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/22 23:59,1
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/23 01:00,3
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/23 02:00,5.4
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/23 04:00,0.3
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/23 05:00,0.2
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/23 06:00,0.3
201515,天鵝(GONI),467620蘭嶼,cwahr,2015/8/23 07:00,0.2
201515,天鵝(GONI),467650日月潭,cwahr,2015/8/23 15:00,3.5
201515,天鵝(GONI),467650日月潭,cwahr,2015/8/23 16:00,0.5
201515,天鵝(GONI),467650日月潭,cwahr,2015/8/23 19:00,1
201515,天鵝(GONI),467660臺東,cwahr,2015/8/20 23:00,0.2
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 07:00,4
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 08:00,7.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 09:00,1
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 15:00,0.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 16:00,3.1
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 17:00,0.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 19:00,0.1
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 20:00,0.3
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 21:00,0.1
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 22:00,0.3
201515,天鵝(GONI),467660臺東,cwahr,2015/8/21 23:00,0.1
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 03:00,4
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 04:00,0.1
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 05:00,20
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 06:00,25
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 07:00,4
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 08:00,5.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 09:00,3.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 10:00,0.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 11:00,1.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 14:00,0.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 15:00,1
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 16:00,2
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 17:00,0.4
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 18:00,0.1
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 19:00,0.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 20:00,2
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 21:00,1.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/22 23:59,1.5
201515,天鵝(GONI),467660臺東,cwahr,2015/8/23 02:00,0.2
201515,天鵝(GONI),467660臺東,cwahr,2015/8/23 03:00,0.2
201515,天鵝(GONI),467660臺東,cwahr,2015/8/23 18:00,0.2
201515,天鵝(GONI),467770梧棲,cwahr,2015/8/23 16:00,0.1
201515,天鵝(GONI),467990馬祖,cwahr,2015/8/23 08:00,0.1
201515,天鵝(GONI),467990馬祖,cwahr,2015/8/23 11:00,0.4
201515,天鵝(GONI),467990馬祖,cwahr,2015/8/23 12:00,0.2
201515,天鵝(GONI),467990馬祖,cwahr,2015/8/23 14:00,0.1
201515,天鵝(GONI),467990馬祖,cwahr,2015/8/23 16:00,0.1
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/27 13:00,0.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/27 15:00,0.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/27 18:00,0.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/27 19:00,1.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/27 20:00,1.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/27 21:00,2
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/27 22:00,2.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/27 23:00,1
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/27 23:59,1.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 01:00,1.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 02:00,2
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 03:00,3
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 04:00,1
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 05:00,3
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 06:00,0.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 07:00,1.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 08:00,0.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 09:00,1
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 10:00,0.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 11:00,1.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 12:00,0.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 13:00,2
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 14:00,3
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 15:00,7
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 16:00,8
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 17:00,14.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 18:00,22.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 19:00,28.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 20:00,21
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 21:00,14
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 22:00,12.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 23:00,9.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/28 23:59,2.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/29 01:00,1
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/29 02:00,6.5
201521,杜鵑(DUJUAN),466880板橋,cwahr,2015/9/29 03:00,1
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 10:00,0.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 14:00,0.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 15:00,0.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 16:00,1
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 17:00,2.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 18:00,8
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 19:00,4
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 20:00,6
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 21:00,5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 22:00,4
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 23:00,4.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/27 23:59,10.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 01:00,7.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 02:00,3.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 03:00,3
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 04:00,2.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 05:00,6
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 06:00,5.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 07:00,12.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 08:00,0.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 09:00,1
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 10:00,2.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 11:00,1
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 12:00,0.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 13:00,3
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 14:00,0.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 15:00,7
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 16:00,9
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 17:00,28.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 18:00,48.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 19:00,41.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 20:00,28.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 21:00,21
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 22:00,13
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 23:00,2.5
201521,杜鵑(DUJUAN),466900淡水,cwahr,2015/9/28 23:59,1
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 09:00,1
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 10:00,0.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 11:00,1
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 12:00,0.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 13:00,5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 14:00,5.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 15:00,5.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 16:00,8.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 17:00,10
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 18:00,11.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 19:00,13.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 20:00,12.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 21:00,12.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 22:00,9.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 23:00,12.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/27 23:59,19.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 01:00,17.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 02:00,14
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 03:00,18.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 04:00,11
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 05:00,7.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 06:00,13.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 07:00,16
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 08:00,0.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 09:00,5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 10:00,10.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 11:00,2
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 12:00,1
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 13:00,5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 14:00,3.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 15:00,14.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 16:00,11.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 17:00,20
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 18:00,32
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 19:00,46.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 20:00,40
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 21:00,43
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 22:00,29
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 23:00,20.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/28 23:59,8.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/29 01:00,2.5
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/29 02:00,3
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/29 03:00,2
201521,杜鵑(DUJUAN),466910鞍部,cwahr,2015/9/29 04:00,0.5
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 08:00,0.5
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 10:00,0.5
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 12:00,0.5
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 13:00,0.5
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 15:00,0.5
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 17:00,0.5
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 18:00,2
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 19:00,4.5
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 20:00,3.5
201521,杜鵑(DUJUAN),466920臺北,cwahr,2015/9/27 21:00,1
